"objectId","objectName","Activity","Description"
"131689","Travail_Maison","marche",""
"Point","Latitude (degrés)","Longitude (degrés)","Altitude (m)","Relèvement (degrés)","Vitesse (m/s)","Durée"
"92","43.618938","3.869568","81.0999984741211","348.6174011230469","1.044","2014-04-07T16:25:37.875Z"
"93","43.618943","3.869566","81.19999694824219","343.7961120605469","0.5573","2014-04-07T16:25:38.913Z"
"94","43.61902","3.869526","82.69999694824219","339.3233642578125","0.8357","2014-04-07T16:25:49.855Z"
"95","43.619048","3.869524","84.69999694824219","357.0294189453125","1.0405","2014-04-07T16:25:52.849Z"
"96","43.619112","3.869559","84.5999984741211","21.668123245239258","0.283","2014-04-07T16:26:19.890Z"
"97","43.619134","3.869562","84.0999984741211","5.657716274261475","2.3709","2014-04-07T16:26:20.926Z"
"98","43.619221","3.869558","84.80000305175781","358.0869140625","3.2696","2014-04-07T16:26:23.884Z"
"99","43.619251","3.869555","84.69999694824219","355.84478759765625","3.1889","2014-04-07T16:26:24.932Z"
"100","43.619317","3.869542","85.5999984741211","351.85638427734375","3.6473","2014-04-07T16:26:26.963Z"
"101","43.619351","3.869532","86.30000305175781","347.9386901855469","4.127","2014-04-07T16:26:27.899Z"
"102","43.619437","3.869508","86.0999984741211","348.5390319824219","4.5115","2014-04-07T16:26:30.060Z"
"103","43.619546","3.869503","84.0999984741211","358.09130859375","14.9042","2014-04-07T16:26:30.873Z"
"104","43.619616","3.8695","84.0999984741211","358.2166442871094","7.2789","2014-04-07T16:26:31.942Z"
"105","43.619672","3.86949","84.0999984741211","352.6082458496094","6.3566","2014-04-07T16:26:32.929Z"
"106","43.619672","3.86949","84.0999984741211","0.0","0","2014-04-07T16:26:32.935Z"
"107","43.620247","3.86922","83.5","341.1638488769531","9.7277","2014-04-07T16:26:39.874Z"
"108","43.620247","3.86922","83.5","0.0","0","2014-04-07T16:26:39.924Z"
"109","43.620332","3.869176","83.0999984741211","339.390625","10.9195","2014-04-07T16:26:40.848Z"
"110","43.620332","3.869176","83.0999984741211","0.0","0","2014-04-07T16:26:40.853Z"
"111","43.620416","3.869129","83.19999694824219","337.8790283203125","10.0744","2014-04-07T16:26:41.853Z"
"112","43.620416","3.869129","83.19999694824219","0.0","0","2014-04-07T16:26:42.183Z"
"113","43.620513","3.869095","83.19999694824219","345.7136535644531","15.489","2014-04-07T16:26:42.901Z"
"114","43.620513","3.869095","83.19999694824219","0.0","0","2014-04-07T16:26:42.915Z"
"115","43.620604","3.86905","83.0999984741211","340.2392578125","10.5532","2014-04-07T16:26:43.933Z"
"116","43.620604","3.86905","83.0999984741211","0.0","0","2014-04-07T16:26:43.973Z"
"117","43.620688","3.869004","83.0999984741211","338.3056640625","11.1727","2014-04-07T16:26:44.872Z"
"118","43.620688","3.869004","83.0999984741211","0.0","0","2014-04-07T16:26:44.886Z"
"119","43.620783","3.868936","83.0","332.52532958984375","12.5361","2014-04-07T16:26:45.835Z"
"120","43.620783","3.868936","83.0","0.0","0","2014-04-07T16:26:45.839Z"
"121","43.62089","3.868892","82.9000015258789","343.3670959472656","12.011","2014-04-07T16:26:46.872Z"
"122","43.62089","3.868892","82.9000015258789","0.0","0","2014-04-07T16:26:47.423Z"
"123","43.620981","3.868865","82.80000305175781","347.83612060546875","22.8822","2014-04-07T16:26:47.875Z"
"124","43.62106","3.868821","82.9000015258789","337.9707946777344","9.3748","2014-04-07T16:26:48.885Z"
"125","43.621137","3.868779","83.30000305175781","338.3836364746094","9.4093","2014-04-07T16:26:49.863Z"
"126","43.621218","3.868742","83.19999694824219","341.64178466796875","9.6363","2014-04-07T16:26:50.847Z"
"127","43.621296","3.868694","83.4000015258789","335.9125061035156","8.4305","2014-04-07T16:26:51.973Z"
"128","43.621378","3.868659","83.0999984741211","342.7724304199219","10.9638","2014-04-07T16:26:52.843Z"
