5571789799771052732:1396345233222:43.6167419:3.8679762:0.0:0.0:0.0:957.0
5571789799771052732:1396345253274:43.6153284:3.8677438:0.0:0.0:0.0:790.0
5571789799771052732:1396345293253:43.6167419:3.8679762:0.0:0.0:0.0:957.0
5571789799771052732:1396345333332:43.6152921:3.8676852:0.0:0.0:0.0:790.0
5571789799771052732:1396345353345:43.6145673:3.8675397:0.0:0.0:0.0:790.0
5571789799771052732:1396345373378:43.6166874:3.8678882:0.0:0.0:0.0:957.0
5571789799771052732:1396345413467:43.6167419:3.8679762:0.0:0.0:0.0:957.0
-1323174891692119983:1396346043458:43.6146217:3.8676277:0.0:0.0:0.0:790.0
-1323174891692119983:1396346063565:43.613915:3.8675115:0.0:0.0:0.0:790.0
-1323174891692119983:1396346083549:43.6125016:3.8672792:0.0:0.0:0.0:790.0
-1323174891692119983:1396346092137:43.6146217:3.8676277:0.0:0.0:0.0:790.0
-1323174891692119983:1396346119449:43.6136999:3.868985:0.0:0.0:0.0:20.74
-1323174891692119983:1396346135083:43.6137152:3.869012:0.0:0.0:0.0:20.0
-1323174891692119983:1396346135825:43.6137068:3.8689594:0.0:0.0:0.0:20.22
-1323174891692119983:1396346155188:43.6136755:3.8689931:0.0:0.0:0.0:20.0
-1323174891692119983:1396346177746:43.6136966:3.8689675:0.0:0.0:0.0:21.108
-1323174891692119983:1396346197661:43.6136775:3.8689803:0.0:0.0:0.0:20.0
-1323174891692119983:1396346259042:43.6166874:3.8678882:0.0:0.0:0.0:957.0
-1323174891692119983:1396346279014:43.6166329:3.8678003:0.0:0.0:0.0:1147.0
-1323174891692119983:1396346421020:43.6145673:3.8675397:0.0:0.0:0.0:790.0
-1323174891692119983:1396346501126:43.6125016:3.8672792:0.0:0.0:0.0:790.0
-1323174891692119983:1396346521771:43.6138787:3.8674529:0.0:0.0:0.0:790.0
-1323174891692119983:1396346542025:43.6152558:3.8676266:0.0:0.0:0.0:790.0
-1323174891692119983:1396346561986:43.6166329:3.8678003:0.0:0.0:0.0:1147.0
-1323174891692119983:1396346602133:43.6152921:3.8676852:0.0:0.0:0.0:790.0
-1323174891692119983:1396346622989:43.6125016:3.8672792:0.0:0.0:0.0:790.0
-1323174891692119983:1396346681506:43.6166329:3.8678003:0.0:0.0:0.0:1147.0
-1323174891692119983:1396346803048:43.6166874:3.8678882:0.0:0.0:0.0:957.0
-1323174891692119983:1396346843399:43.6167419:3.8679762:0.0:0.0:0.0:957.0
-1323174891692119983:1396346884071:43.6146217:3.8676277:0.0:0.0:0.0:790.0
-1323174891692119983:1396346905062:43.6145673:3.8675397:0.0:0.0:0.0:790.0
-1323174891692119983:1396346945060:43.6125016:3.8672792:0.0:0.0:0.0:790.0
-1323174891692119983:1396346986008:43.6146217:3.8676277:0.0:0.0:0.0:790.0
-1323174891692119983:1396347006094:43.6167419:3.8679762:0.0:0.0:0.0:957.0
-1323174891692119983:1396347086262:43.6146217:3.8676277:0.0:0.0:0.0:790.0
-1323174891692119983:1396347147041:43.6167419:3.8679762:0.0:0.0:0.0:957.0
-1323174891692119983:1396347389092:43.6153284:3.8677438:0.0:0.0:0.0:790.0
-1323174891692119983:1396347409112:43.6167419:3.8679762:0.0:0.0:0.0:957.0
-1323174891692119983:1396347429163:43.6146217:3.8676277:0.0:0.0:0.0:790.0
-1323174891692119983:1396347473460:43.6167419:3.8679762:0.0:0.0:0.0:957.0
-8120186813838540418:1396344130373:43.6167419:3.8679762:0.0:0.0:0.0:957.0
-8120186813838540418:1396344170425:43.6153284:3.8677438:0.0:0.0:0.0:790.0
-8120186813838540418:1396344190477:43.6167419:3.8679762:0.0:0.0:0.0:957.0
-8120186813838540418:1396344672008:43.6153284:3.8677438:0.0:0.0:0.0:790.0
-8120186813838540418:1396344692066:43.6146217:3.8676277:0.0:0.0:0.0:790.0
-8120186813838540418:1396344712148:43.6167419:3.8679762:0.0:0.0:0.0:957.0
-8120186813838540418:1396345021341:43.6146911:3.8675081:0.0:0.0:0.0:957.0
-8120186813838540418:1396345041363:43.6126405:3.86704:0.0:0.0:0.0:988.0
-8120186813838540418:1396345081397:43.6146848:3.867604:0.0:0.0:0.0:988.0
4328506081518611092:1396341264446:43.6146292:3.8675239:0.0:0.0:0.0:790.0
4328506081518611092:1396341283578:43.6150205:3.8685455:0.0:0.0:0.0:957.0
4328506081518611092:1396341303732:43.6158138:3.8690473:0.0:0.0:0.0:957.0
4328506081518611092:1396341323782:43.6166874:3.8678882:0.0:0.0:0.0:957.0
4328506081518611092:1396341343819:43.6146217:3.8676277:0.0:0.0:0.0:790.0
4328506081518611092:1396341363848:43.6125016:3.8672792:0.0:0.0:0.0:790.0
4328506081518611092:1396341383855:43.6146217:3.8676277:0.0:0.0:0.0:790.0
4328506081518611092:1396341403912:43.6146911:3.8675081:0.0:0.0:0.0:957.0
4328506081518611092:1396341423952:43.6153384:3.8676055:0.0:0.0:0.0:957.0
